,real,forecast56,forecast84,forecast1092,forecast1456,forecast_averaged
2019-05-30 08:00:00,10.44,30.34801475650759,18.53263776415079,13.543949644023046,16.165371513629193,19.647493419577653
2019-05-30 09:00:00,4.5,26.322953892964055,18.339169726380398,12.575979468199073,14.34235455424514,17.895114410447167
2019-05-30 10:00:00,0.24,24.84427513208464,16.26648644524459,9.722028992379844,11.006751829521956,15.459885599807759
2019-05-30 11:00:00,2.15,23.8690764472722,18.727510354305213,11.545056566964226,12.946056453566127,16.77192495552694
2019-05-30 12:00:00,2.23,17.830628091009746,8.586719369617018,10.182755784390267,12.604716466356619,12.301204927843413
2019-05-30 13:00:00,0.03,4.002828210843202,-3.773476933146284,5.118612428566761,6.915496428412798,3.065865033669119
2019-05-30 14:00:00,0.1,1.06877127406921,-8.005450511107654,4.557211756940372,6.480296237588582,1.0252071893726276
2019-05-30 15:00:00,2.24,4.386831662729229,-3.5442618922604554,8.635441324262846,11.400792200251248,5.2197008237457165
2019-05-30 16:00:00,7.18,8.222254056368367,3.6619882326599495,14.477880754651187,16.226081331225902,10.64705109372635
2019-05-30 17:00:00,25.1,18.05525725048836,25.69983681648393,19.35241958615662,20.652493188335193,20.940001710366026
2019-05-30 18:00:00,30.14,32.86090804715034,36.062637366868685,26.12852214320209,28.45495334009995,30.876755224330267
2019-05-30 19:00:00,35.01,37.620162041326616,38.494215835888646,34.37946276638784,34.69950122792141,36.29833546788113
2019-05-30 20:00:00,35.84,41.41139682708937,37.10931186160021,34.58237305577009,36.14373123188322,37.31170324408572
2019-05-30 21:00:00,36.79,36.13900983810111,33.400299931616786,35.84154790457632,35.866541199383704,35.31184971841948
2019-05-30 22:00:00,40.34,40.00185659845057,35.45620623286402,37.94616062224685,37.50513088855285,37.72733858552857
2019-05-30 23:00:00,36.69,32.93603490279459,38.35296969429168,30.99455793148876,32.25238881185666,33.63398783510792
2019-05-31 00:00:00,32.02,32.9254177707984,33.945247582793314,29.22648621777606,29.126700690347885,31.305963065428912
2019-05-31 01:00:00,29.49,29.46839017442471,30.6784475092344,26.26937189995708,26.06587560182416,28.12052129636009
2019-05-31 02:00:00,27.08,28.298058080215625,29.69146078739023,26.256846873585072,24.957373385146365,27.300934781584324
2019-05-31 03:00:00,27.19,28.118548545421948,29.163341033843164,23.68688823779331,21.675479806357107,25.66106440585388
2019-05-31 04:00:00,27.95,28.7907069116139,28.422061134757747,22.161160082178426,21.197197721592506,25.142781462535645
2019-05-31 05:00:00,29.07,32.15340014165635,32.80123733662389,27.512977748702816,25.80871114962607,29.56908159415228
2019-05-31 06:00:00,35.0,35.45705628423285,37.20308136707254,33.3333316823318,32.43047481779805,34.60598603785881
2019-05-31 07:00:00,41.05,38.34150668270453,42.33518999892523,40.144835653907975,39.18219456929393,40.00093172620791
2019-05-31 08:00:00,41.49,43.994560723172434,42.04142519273986,42.20265998061668,42.014515282684044,42.56329029480325
2019-05-31 09:00:00,39.78,40.500837251869406,41.47134213161739,40.41314344926103,40.02462207292231,40.60248622641754
2019-05-31 10:00:00,37.0,39.173655394868476,36.67347834514325,37.95318944433671,36.19800273879585,37.49958148078607
2019-05-31 11:00:00,35.63,38.90650308607942,36.054713042051674,36.8145937173877,35.44463755726302,36.805111850695454
2019-05-31 12:00:00,34.17,34.46930013115135,33.046736764910456,35.11528035570625,34.678128383668025,34.32736140885902
2019-05-31 13:00:00,30.51,33.005596739352,28.91524725415031,32.42502805822942,32.09554473683841,31.610354197142534
2019-05-31 14:00:00,30.0,31.343467159367002,27.53325712312498,31.239698585249208,30.90917602638334,30.256399723531132
2019-05-31 15:00:00,29.14,32.02526606527395,28.22587644635821,31.713974477276373,31.776283066014642,30.935350013730794
2019-05-31 16:00:00,29.79,33.34796235688401,31.26108325327385,34.153870532442625,33.5640062846559,33.0817306068141
2019-05-31 17:00:00,37.67,39.67992551156765,38.785103345116895,39.84949774342035,38.26302484487264,39.14438786124438
2019-05-31 18:00:00,41.03,44.42648010201705,43.75810768657998,45.29012343652954,45.545660262016895,44.75509287178587
2019-05-31 19:00:00,46.38,47.96729052271201,48.324885229765826,49.069119715497806,49.25036953550001,48.65291625086891
2019-05-31 20:00:00,48.23,47.80271748863589,49.7736121515534,48.44117110930816,48.20869407492025,48.55654870610443
2019-05-31 21:00:00,45.67,47.90224380587492,49.1146098034411,47.244072943945554,46.42293002469963,47.670964144490306
2019-05-31 22:00:00,43.98,48.4384156618273,49.14002139110115,48.61619236415888,47.31051814777769,48.37628689121625
2019-05-31 23:00:00,40.0,44.09356853359153,43.59191921457312,44.759374532582434,44.596491466551,44.260338436824526
2019-06-01 00:00:00,33.63,37.7059409896131,40.23421024563525,39.146042278003634,38.16667699729247,38.813217627636114
2019-06-01 01:00:00,31.03,33.323541049871416,35.73888292157072,33.53720327704825,33.824982986795234,34.10615255882141
2019-06-01 02:00:00,28.23,30.762842035474197,33.027721875227556,31.932135023625275,31.27336084827505,31.74901494565052
2019-06-01 03:00:00,27.62,28.182834817590127,31.88100336834784,28.925846551165858,26.80732378686584,28.949252130992416
2019-06-01 04:00:00,25.53,27.70280130359929,30.885398010916678,27.14221798726128,24.97298913286275,27.67585160866
2019-06-01 05:00:00,23.14,27.810123207709594,29.841857796476717,24.91833748565341,24.067779641515173,26.659524532838724
2019-06-01 06:00:00,25.8,25.352825863012985,31.364212452275176,28.190228226907223,26.722119132321968,27.907346418629338
2019-06-01 07:00:00,27.55,29.764588155153362,34.142193384947966,30.692675145875484,29.174782654780675,30.94355983518937
2019-06-01 08:00:00,29.61,32.67674686488016,35.16513432948632,34.143083704444045,32.48748070645147,33.618111401315495
2019-06-01 09:00:00,28.68,29.631448343737148,31.298887242928508,32.471973008983056,30.04691058536482,30.862304795253387
2019-06-01 10:00:00,26.42,25.59125985298153,27.677695899049358,25.70284891651086,23.522782790191716,25.623646864683366
2019-06-01 11:00:00,25.28,28.12862113221345,29.443049798064113,24.78241070115272,20.998841111443337,25.838230685718408
2019-06-01 12:00:00,26.69,27.54162381416698,28.42979363021304,23.73766388284493,21.306900512042926,25.25399545981697
2019-06-01 13:00:00,22.4,23.091342762948045,24.367835164721843,19.47262811206137,19.46374339427912,21.598887358502594
2019-06-01 14:00:00,18.33,18.428131994991503,21.583080651938047,17.531631094321188,17.543436333382232,18.77157001865824
2019-06-01 15:00:00,24.71,19.945578218033035,23.67981642250461,23.205781471943048,20.462711085525928,21.823471799501657
2019-06-01 16:00:00,27.57,24.411343014892,27.51026587409032,26.66562502756725,25.306984286661947,25.973554550802877
2019-06-01 17:00:00,29.09,31.230241959181466,34.74748871878475,35.243607598899864,33.76621502488645,33.746888325438135
2019-06-01 18:00:00,36.95,39.50363853065029,42.735418279600495,44.3379614464874,43.96294216763645,42.63499010609366
2019-06-01 19:00:00,40.15,44.75437986504317,47.09432215214304,48.483735313269825,49.03767207095237,47.3425273503521
2019-06-01 20:00:00,41.8,47.7051843316155,49.876971430101136,50.68876961092902,49.181184412750646,49.36302744634907
2019-06-01 21:00:00,40.94,47.10071720323013,51.084104906815575,45.70483263524382,46.82034103507396,47.677498945090875
2019-06-01 22:00:00,40.36,47.59457035557619,50.99988958501058,46.311813417287816,47.28421473363645,48.04762202287776
2019-06-01 23:00:00,37.6,44.36079063565346,44.987631305591485,43.2416052289366,44.104295569066636,44.173580684812045
2019-06-02 00:00:00,28.54,37.442413000368546,38.29654701999437,32.37312366092972,32.482811705316855,35.14872384665237
2019-06-02 01:00:00,29.0,32.49114040838207,33.97507534815116,26.642804629548863,27.479872873431763,30.147223314878463
2019-06-02 02:00:00,29.11,29.04140380988395,31.200634695152463,24.03542630550816,24.929710130962764,27.301793735376833
2019-06-02 03:00:00,28.03,27.452635036271186,29.47213777762221,21.8001726158844,22.55574336522738,25.320172198751294
2019-06-02 04:00:00,27.79,26.21335657790061,27.76035840585597,19.72731799000369,20.092411932603078,23.44836122659084
2019-06-02 05:00:00,25.2,25.333780780493843,28.33126491994863,17.54111495905378,18.150852472683415,22.339253283044915
2019-06-02 06:00:00,24.79,19.351796776736684,24.335861349992374,16.87251008953365,17.541993594951208,19.52554045280348
2019-06-02 07:00:00,23.31,23.190044978082494,26.66716814642098,15.570592782353303,16.325765755135837,20.438392915498152
2019-06-02 08:00:00,25.22,27.497607535849248,25.13816876241377,20.6814280670482,21.393979755018886,23.677796030082526
2019-06-02 09:00:00,19.38,26.17217916626793,24.18360303953207,19.28391942941559,20.73795051747266,22.594413038172064
2019-06-02 10:00:00,11.76,21.780690110666622,23.81027580148685,15.797116399787136,17.216093069304932,19.651043845311385
2019-06-02 11:00:00,11.9,16.581838310020366,21.521099149552406,15.131626604687554,15.105644523170453,17.085052146857695
2019-06-02 12:00:00,8.91,13.506509129082394,18.36464028310657,12.561975083902887,12.409085913864882,14.210552602489184
2019-06-02 13:00:00,3.5,2.7185684937319383,7.483235853239992,4.4364865867803465,5.050851056676595,4.922285497607218
2019-06-02 14:00:00,-9.02,-2.959703866011793,4.8697683977028765,0.876023054325068,0.17588825700567712,0.7404939607554571
2019-06-02 15:00:00,-0.48,1.5053181889361067,8.034910434214595,3.477804983639205,3.1972365117364023,4.053817529631577
2019-06-02 16:00:00,3.5,10.112150804210202,13.791291652637751,10.154400011829503,10.531664901092434,11.147376842442473
2019-06-02 17:00:00,23.49,20.775307065608736,24.517758505992923,17.68943625056204,18.286337094969948,20.317209729283412
2019-06-02 18:00:00,31.24,32.47868971267321,34.74682969659226,29.150218365359176,30.347808456338488,31.680886557740784
2019-06-02 19:00:00,37.41,36.87338216044631,39.26255874270447,35.661705860293125,35.536564452744834,36.83355280404719
2019-06-02 20:00:00,38.13,37.34660394666685,40.40964458342869,38.272180972782714,39.50895205657466,38.88434538986323
2019-06-02 21:00:00,37.14,34.56509111893753,37.762822137287046,35.339614286177344,36.72514259210176,36.098167533625926
2019-06-02 22:00:00,37.12,32.56895761792647,34.64483034332066,33.77378847487761,34.54722313013178,33.883699891564135
2019-06-02 23:00:00,29.85,28.62319265352567,29.17534847789303,22.17376370884761,24.41839781723554,26.097675664375462
2019-06-03 00:00:00,26.57,29.82081862406401,29.494468172431013,21.883911110598888,23.146342477426888,26.0863850961302
2019-06-03 01:00:00,23.34,27.006052419171816,27.052778437154387,21.461876791395,20.854046964945308,24.093688653166627
2019-06-03 02:00:00,20.78,26.34540472158029,26.696961478269788,21.19735415823112,19.765834644247985,23.501388750582297
2019-06-03 03:00:00,19.97,27.468494172318007,26.937559331561808,22.251061446019406,18.97494786155937,23.90801570286465
2019-06-03 04:00:00,19.64,28.130905470679348,27.760497773899626,25.13705348478353,21.49062209547728,25.629769706209945
2019-06-03 05:00:00,24.04,33.6713744768158,33.431089513395165,26.197266849088894,26.0319026590446,29.832908374586115
2019-06-03 06:00:00,40.62,42.78631406411324,42.200603307667926,42.63381579474135,40.78587698752254,42.10165253851127
2019-06-03 07:00:00,44.92,51.292456489315605,50.24908834347926,48.195022776072776,46.69005073169341,49.10665458514026
2019-06-03 08:00:00,45.02,50.253155082732754,47.997758256396224,49.007402039329044,47.703302450207005,48.74040445716625
2019-06-03 09:00:00,41.81,45.84211868173022,44.477408364860594,46.274248416924884,44.38870599448576,45.24562036450037
2019-06-03 10:00:00,39.36,42.623603638278844,40.75978873310976,43.34415737786225,39.93055247098829,41.66452555505978
2019-06-03 11:00:00,37.71,42.94526193271997,39.65228246322535,41.06366798557223,35.973057426522104,39.90856745200991
2019-06-03 12:00:00,36.25,41.53432827806857,38.07042787567329,37.646802135815335,34.672348002409784,37.98097657299174
2019-06-03 13:00:00,35.46,40.81613577616857,36.81735612552551,33.71784774585496,31.600061841793252,35.73785037233557
2019-06-03 14:00:00,35.23,41.286567583255774,38.43479703556092,34.75044949949948,31.68404298012301,36.538964274609796
2019-06-03 15:00:00,35.68,41.347558914120675,38.789426858919505,38.62630711079049,35.033172932399125,38.449116454057446
2019-06-03 16:00:00,35.69,42.11191535147727,38.927449263298996,42.84183075970528,39.499575825898425,40.845192800095
2019-06-03 17:00:00,42.97,46.12093667935354,43.6129885374253,49.033348367112225,45.67755446257291,46.111207011615996
2019-06-03 18:00:00,45.42,48.38987142112326,47.13622979647697,51.03883216282846,50.843574268514566,49.35212691223582
2019-06-03 19:00:00,50.5,53.75473268699973,52.61131595348503,52.77981912608457,51.47331484185626,52.654795652106394
2019-06-03 20:00:00,48.98,55.87476999698079,54.394374144982145,51.131565882482604,50.98846261983942,53.097293161071235
2019-06-03 21:00:00,48.35,51.1453146713511,50.09102859509544,50.832978712454434,50.491840846668474,50.64029070639236
2019-06-03 22:00:00,45.96,49.1828173727496,47.825912437339724,48.000035959517405,47.807781388999494,48.20413678965156
2019-06-03 23:00:00,41.4,44.31451286559607,43.98550849385525,44.20810853270304,45.09457162539936,44.40067537938843
2019-06-04 00:00:00,34.74,40.365977312876375,39.55083244138382,40.806785973189406,40.36950699477528,40.27327568055622
2019-06-04 01:00:00,32.99,38.402619422899754,37.395088465678356,37.81939436736255,37.3457914552809,37.74072342780539
2019-06-04 02:00:00,31.86,37.46262212323027,36.23169892288252,36.39339407809174,36.24257135051538,36.58257161867998
2019-06-04 03:00:00,31.21,37.399411192278045,36.22985364559643,35.43377763137807,34.94309488275369,36.001534338001555
2019-06-04 04:00:00,32.83,36.97114827361121,35.99988741325892,35.25013116082479,34.07240621662015,35.57339326607877
2019-06-04 05:00:00,33.91,38.832786214930685,38.17792819660331,36.060328999546314,35.515925922337594,37.146742333354474
2019-06-04 06:00:00,42.95,46.74126183082381,44.875565665891045,44.45600851929717,44.05075936858487,45.03089884614922
2019-06-04 07:00:00,50.29,51.127741359757344,49.91983295958542,51.643059081850645,50.94778832578946,50.90960543174572
2019-06-04 08:00:00,55.43,52.888287068939206,52.79261341019762,54.56982726663931,54.513261841540135,53.69099739682907
2019-06-04 09:00:00,46.93,48.845186444468546,46.441194274444854,50.231807196524564,49.68346972243558,48.80041440946838
2019-06-04 10:00:00,42.24,45.715376263875676,41.63033564443775,46.381744317507604,45.079713066221245,44.70179232301057
2019-06-04 11:00:00,41.0,42.2175985925539,37.62781433971243,42.6178807400844,40.39330295709408,40.714149157361206
2019-06-04 12:00:00,37.56,39.18255246148213,33.21208427386273,40.040153763267476,37.685095482582184,37.529971495298625
2019-06-04 13:00:00,36.5,33.92759099700834,29.516891463603876,37.155127453056025,36.56393761588192,34.29088688238754
2019-06-04 14:00:00,35.19,32.968570124118905,28.101209979322284,34.94786887543546,34.237547091048555,32.5637990174813
2019-06-04 15:00:00,34.47,34.88032691436722,30.713476273361263,37.34232659107976,35.185712385790666,34.53046054114972
2019-06-04 16:00:00,36.65,34.30187869196897,30.797372610972968,37.77153533955305,35.330782124747515,34.55039219181062
2019-06-04 17:00:00,42.92,39.377956459729475,36.92744207440015,40.78852379773293,40.02563353269724,39.27988896613995
2019-06-04 18:00:00,45.13,43.737352501652204,42.56798258651971,44.59683619718055,44.04912163093073,43.7378232290708
2019-06-04 19:00:00,46.17,46.65109754903404,46.68992465648785,46.51728751524878,45.82789657032014,46.4215515727727
2019-06-04 20:00:00,44.72,46.42535461676997,44.52202955888843,45.020201906491614,42.82052472569521,44.697027701961304
2019-06-04 21:00:00,38.28,40.88501700435868,39.655158050953844,37.221086736764995,37.58895468399754,38.83755411901876
2019-06-04 22:00:00,33.83,36.869521869492104,36.04356444745716,34.043734229583684,33.922158544354936,35.219744772721974
2019-06-04 23:00:00,28.01,30.25411454148533,29.61296870615388,24.704982403790172,25.68126334598287,27.563332249353063
2019-06-05 00:00:00,27.48,32.867406359785,33.20894696349282,23.14057892120889,22.24529703285507,27.865557319335444
2019-06-05 01:00:00,26.06,31.216948753778862,32.40913628724672,21.22294229262648,20.931825041991782,26.44521309391096
2019-06-05 02:00:00,24.55,30.371785525501913,31.830188719416032,21.603700174389797,20.711306291527823,26.129245177708892
2019-06-05 03:00:00,24.54,30.705551806018423,31.45112944920521,23.28001724702505,22.302029692694074,26.934682048735688
2019-06-05 04:00:00,25.31,31.86069388474997,33.62319714853141,26.405311854006467,25.359762544412252,29.312241357925025
2019-06-05 05:00:00,27.75,34.789992418326285,35.771768233049066,29.531319470659078,29.851709694776105,32.48619745420263
2019-06-05 06:00:00,37.52,44.77566196095953,46.44441355602285,41.51621945415263,40.64326335085246,43.34488958049687
2019-06-05 07:00:00,44.51,50.39733200642203,52.51542204984745,48.79829713725397,48.08952709731727,49.95014457271018
2019-06-05 08:00:00,44.99,52.71886131356123,53.32351582176065,52.138228252762616,51.269576291969074,52.36254542001339
2019-06-05 09:00:00,43.97,47.20377769972543,48.762259567512274,49.35487889618657,47.6972573437842,48.25454337680212
2019-06-05 10:00:00,41.38,43.59209491888689,45.38166412552297,44.93866659116674,42.62208565540116,44.13362782274444
2019-06-05 11:00:00,40.46,42.41427089629458,42.063698613446064,42.8837780337709,38.92106811583177,41.57070391483583
2019-06-05 12:00:00,38.85,39.49303757620572,41.476940009113385,40.384744559480794,36.64578162398993,39.50012594219746
2019-06-05 13:00:00,36.32,35.92482398703048,39.726198161038475,37.398341901401984,34.24144568725713,36.82270243418202
2019-06-05 14:00:00,36.19,35.61838254366253,38.94569210618288,36.00195659646952,32.84765273238933,35.853420994676064
2019-06-05 15:00:00,38.01,34.50680611383082,39.23047085078018,37.1970443109957,33.92619423519744,36.215128877701034
2019-06-05 16:00:00,39.0,37.004678352692686,38.698065994919794,39.15230402889488,35.996659480288436,37.71292696419895
2019-06-05 17:00:00,43.45,43.01815686879375,42.74659869499621,43.18329407956753,41.15767068504993,42.526430082101854
2019-06-05 18:00:00,48.28,45.478750497816925,47.368330012788356,47.12319888275749,46.236636084256794,46.55172886940489
2019-06-05 19:00:00,56.52,53.00178282245246,52.597520991146325,48.31011220739157,48.372291225997344,50.57042681174693
2019-06-05 20:00:00,49.41,50.52945404517103,51.68034215582016,47.33386314075191,46.61626031448393,49.03997991405676
2019-06-05 21:00:00,43.68,45.93761967222747,46.401645644170884,41.58159530664261,41.57560437905063,43.8741162505229
2019-06-05 22:00:00,39.99,41.23008220929043,41.15718098782477,38.154124513988435,37.822627234341404,39.59100373636126
2019-06-05 23:00:00,32.09,35.074699824141085,35.62844068789364,32.1552082367535,32.148509855493195,33.75171465107035
2019-06-06 00:00:00,28.5,30.685554264128054,33.54296339242509,26.916978639000458,27.572158166042648,29.679413615399064
2019-06-06 01:00:00,26.5,28.72681428511289,30.17748707255077,23.82684838795425,24.93635634825532,26.916876523468304
2019-06-06 02:00:00,24.64,27.87488990932867,28.446492231504326,23.773812891846145,23.274898442232388,25.842523368727882
2019-06-06 03:00:00,24.03,27.39908664548543,27.29419048338463,23.254272684968488,21.52961005672513,24.86928996764092
2019-06-06 04:00:00,24.06,28.720392258016965,28.834612545105962,22.29760404692646,21.60957952535473,25.36554709385103
2019-06-06 05:00:00,27.54,32.7759257752872,32.50847187597417,25.984374244274427,25.83877768201356,29.276887394387337
2019-06-06 06:00:00,32.16,41.41334618933281,43.15514210203071,36.72993800014864,35.67456747231767,39.24324844095746
2019-06-06 07:00:00,40.73,49.13594057789835,49.625325726669296,42.22991965957184,41.792653359426936,45.6959598308916
2019-06-06 08:00:00,42.91,47.11841446568421,52.2899721375172,47.745270497833026,46.6394684802565,48.44828139532274
2019-06-06 09:00:00,39.93,45.68886030036871,46.60069101956554,45.66057860418249,43.265328099563625,45.30386450592009
2019-06-06 10:00:00,34.11,42.19375194164209,44.74072913628429,41.61609178826011,38.22509010619393,41.693915743095104
2019-06-06 11:00:00,33.62,39.51373116921629,42.978732207655106,37.969753174252425,35.56001821291747,39.00555869101032
2019-06-06 12:00:00,32.31,46.67008890703909,47.34262699182796,37.45562876981288,33.767252176415845,41.30889921127394
2019-06-06 13:00:00,32.0,43.146445116837384,46.35196070546604,36.4082540197935,32.25819901586371,39.54121471449016
2019-06-06 14:00:00,32.0,39.91281187219134,42.49158942253676,33.42008331461455,29.396477687602548,36.3052405742363
2019-06-06 15:00:00,32.53,40.08237673671792,41.10180706321836,33.34513760612874,30.23662554555026,36.191486737903816
2019-06-06 16:00:00,33.58,40.36800698156763,45.067577055609256,34.473191502433814,31.28443947064733,37.79830375256451
2019-06-06 17:00:00,35.76,42.5347710323165,43.48126932580424,40.64750277357935,39.06007537490176,41.43090462665046
2019-06-06 18:00:00,42.98,45.61642852853211,47.24910777049101,46.53962805490678,45.4504327332336,46.21389927179088
2019-06-06 19:00:00,52.04,50.559838871329355,51.39091296680822,53.30374140016416,51.833061193710314,51.77188860800301
2019-06-06 20:00:00,59.09,50.421926144210914,53.532309196576826,53.53285773815752,51.78590010298917,52.3182482954836
2019-06-06 21:00:00,55.3,52.30483807129549,52.073372055361084,51.256094366349075,50.095261723120785,51.432391554031604
2019-06-06 22:00:00,47.73,50.31935146583221,49.85680682485757,50.715005346716644,49.41690875272704,50.07701809753337
2019-06-06 23:00:00,41.47,47.004690166639854,45.1304744730501,47.790969093268146,47.38213476423385,46.82706712429798
2019-06-07 00:00:00,40.41,37.95699865643246,39.06002941468732,41.548258185588544,41.50064600598019,40.01648306567213
2019-06-07 01:00:00,34.15,35.069939580648686,36.237890121195385,40.89352005444515,40.186061398297305,38.09685278864663
2019-06-07 02:00:00,32.46,32.95956172556526,35.220129813800185,41.28915752584157,39.38974626953362,37.21464883368516
2019-06-07 03:00:00,33.14,31.686287148375634,35.00657555427898,40.522443560282014,37.19711743627657,36.1031059248033
2019-06-07 04:00:00,32.09,33.022151611282226,38.86091009828068,39.74366665776022,36.846778766429246,37.118376783438094
2019-06-07 05:00:00,32.49,34.839901758475,37.5374738750916,38.354021440058325,36.74010265329115,36.86787493172902
2019-06-07 06:00:00,57.33,44.74338640479053,45.71199543301794,44.54349307591965,43.10501888947071,44.52597345079971
2019-06-07 07:00:00,73.75,48.98175900980236,52.405005470322344,47.53409449635693,46.55588215622612,48.86918528317693
2019-06-07 08:00:00,66.98,52.98636096184677,55.11756013898963,48.847196628689005,48.75315209171798,51.42606745531084
2019-06-07 09:00:00,45.93,44.03685996168008,48.17381436275743,43.25090713389922,43.497061116367256,44.739660643676004
2019-06-07 10:00:00,37.21,37.10572219342885,40.496345879876884,37.84170343257542,37.161946277968184,38.151429445962336
2019-06-07 11:00:00,33.39,27.30385522552773,36.37946271985477,33.845106983319944,32.359748504419734,32.472043358280544
2019-06-07 12:00:00,30.09,23.02795868993211,32.72324170265065,29.22594475796215,28.35392203240545,28.33276679573759
2019-06-07 13:00:00,27.7,19.900549425785762,29.907981120731648,22.764839632515894,22.65138036117697,23.806187635052567
2019-06-07 14:00:00,27.07,18.38467717382979,28.328009435571943,18.25510698676534,19.58761569320212,21.1388523223423
2019-06-07 15:00:00,27.21,19.220529930581947,29.468254961299447,19.877263039388303,19.939665793609656,22.126428431219843
2019-06-07 16:00:00,28.66,22.92161994612061,30.931946281202308,24.947489450229483,23.534728708017784,25.583946096392545
2019-06-07 17:00:00,31.27,31.955420542229522,36.160474655723725,28.465817452858797,27.632498972000114,31.053552905703043
2019-06-07 18:00:00,39.92,39.00828147568895,43.314451408688505,34.471260587408544,35.501950877896526,38.07398608742063
2019-06-07 19:00:00,42.04,42.21647102003007,44.645348835300226,38.885264437345185,38.1907047558116,40.98444726212177
2019-06-07 20:00:00,40.07,42.09576280783064,44.34419728982108,36.99692283730455,36.58742930355509,40.00607805962784
2019-06-07 21:00:00,33.0,39.422252960633365,42.66833458163383,33.7917756168656,33.44169086320777,37.33101350558515
2019-06-07 22:00:00,30.04,34.21657391766521,37.54812756852625,31.84184328944605,32.17175515353832,33.94457498229396
2019-06-07 23:00:00,26.25,27.917309195131914,30.375644434275017,22.85376732674712,24.052807054505173,26.29988200266481
2019-06-08 00:00:00,-0.05,22.368537283146576,24.96061666975298,19.218136103249424,19.740916090817596,21.572051536741643
2019-06-08 01:00:00,-19.95,17.961621386532446,20.85577770525847,15.257701596795702,15.423047991186733,17.374537169943338
2019-06-08 02:00:00,-39.96,14.539511925337278,18.44573081702985,13.467638148922946,12.863447948934636,14.829082210056177
2019-06-08 03:00:00,-40.0,8.838026914494904,14.716845545119268,10.243216622014678,9.493626496000894,10.822928894407436
2019-06-08 04:00:00,-44.93,6.1193362349117555,12.948305266730854,9.055880324769046,8.745087679394706,9.21715237645159
2019-06-08 05:00:00,-54.78,10.193552378024156,14.868392589579466,9.370064058845077,9.62868386440841,11.015173222714276
2019-06-08 06:00:00,-59.95,10.500435792714807,16.19441016033109,10.101075110254355,10.529520543948848,11.831360401812274
2019-06-08 07:00:00,-60.0,13.242826244395884,19.55951702865081,10.173895605903569,10.131955679531616,13.27704863962047
2019-06-08 08:00:00,-60.07,19.54278962601815,21.556735284079814,11.744861830413726,12.25524031106706,16.274906762894688
2019-06-08 09:00:00,-65.06,11.42621592999507,18.072788536300454,8.548487660573214,8.59192289660254,11.65985375586782
2019-06-08 10:00:00,-68.26,7.348041805213517,13.11333182677816,5.2801561723256825,4.670270493951952,7.602950074567328
2019-06-08 11:00:00,-73.04,-7.357139980960348,6.7508502095154475,2.7990755932071707,1.4455415924908448,0.9095818535632788
2019-06-08 12:00:00,-75.9,-10.721868050988917,4.0735280869440444,0.0006173738561692232,-0.4089050758902034,-1.7641569165197266
2019-06-08 13:00:00,-85.03,-20.918376129201373,-4.093565663763019,-6.837201492739086,-6.790896221896661,-9.660009876900036
2019-06-08 14:00:00,-90.01,-25.758118782932826,-9.17908000919872,-11.016657242142438,-10.502568843539155,-14.114106219453284
2019-06-08 15:00:00,-85.04,-23.626491768618003,-6.074283876455553,-6.929250445033093,-6.090095725241532,-10.680030453837045
2019-06-08 16:00:00,-74.44,-11.697578902195682,2.3017566923634387,-3.3738388715166754,-2.680010064731712,-3.8624177865201577
2019-06-08 17:00:00,-65.04,5.046364356406526,14.67366947494089,3.2906346588073223,4.7821276373875685,6.948199031885576
2019-06-08 18:00:00,-59.94,23.39998533527364,29.89026981457521,16.414822702943944,19.195023202039398,22.225025263708044
2019-06-08 19:00:00,10.54,33.861925045053056,36.58188283665624,27.6520192565666,27.68590024741907,31.44543184642374
2019-06-08 20:00:00,23.54,38.046496184140295,39.93551988534893,30.848235277635304,31.115566041117248,34.986454347060445
2019-06-08 21:00:00,25.47,34.436493836588504,40.60734322305826,32.2201099954172,32.442601689518405,34.92663718614559
2019-06-08 22:00:00,27.31,35.59930093067878,39.88369790049185,34.94809127076888,35.38288403404451,36.453493533996
2019-06-08 23:00:00,20.84,30.075238203598822,34.690876206520045,27.150966229035905,29.32313394678357,30.310053646484583
2019-06-09 00:00:00,25.62,28.445233374185076,29.515693576997894,14.78585754792094,15.369390482036664,22.029043745285144
2019-06-09 01:00:00,14.24,25.82381917857819,25.707535097133952,11.763875819880404,11.631710633347753,18.731735182235077
2019-06-09 02:00:00,12.0,24.66863224360002,24.23847251986768,10.493056285810711,7.267249607976654,16.666852664313765
2019-06-09 03:00:00,9.16,24.387097000132485,23.715212385775338,9.322767723055316,6.769669819164887,16.048686732032007
2019-06-09 04:00:00,10.98,28.71735383108318,27.53043277612897,7.211853917674269,5.985913916918736,17.36138861045129
2019-06-09 05:00:00,10.72,24.438769040956068,26.178889782181354,13.672447172448015,13.027143167802056,19.32931229084687
2019-06-09 06:00:00,14.81,-8.557793112655986,28.185218358761105,9.250124393881393,8.896682226600579,9.443557966646772
2019-06-09 07:00:00,13.38,49.78532767132992,28.09930809605909,0.3581752585195339,1.0771534373359015,19.829991115811108
2019-06-09 08:00:00,15.53,-13.455024809238806,26.453403902476104,0.17776004131327386,0.2905916087991525,3.3666826858374312
2019-06-09 09:00:00,10.47,24.910750998752235,27.330326537227176,0.7999748573407448,0.3741467504616045,13.35379978594544
2019-06-09 10:00:00,5.28,28.95491948370912,22.280790780255032,-3.0040723201767885,-4.455804458289719,10.94395837137441
